ticket_id,customer_id,issue_type,created_at,resolved_at,satisfaction_score
14335,9379,Fraud Complaint,2024-10-16 16:58:31.400207,2024-10-19 16:58:31.400207,2
14336,2691,Account Access,2025-08-12 21:59:18.268917,2025-08-09 21:59:18.268917,5
14337,9884,Fraud Complaint,2024-10-15 13:59:16.193693,2024-10-12 13:59:16.193693,1
14338,6224,UPI Failure,2024-08-11 20:33:05.965327,2024-08-16 20:33:05.965327,5
14339,913,Fraud Complaint,2025-12-01 18:09:22.281376,2025-12-02 18:09:22.281376,4
14340,2717,UPI Failure,2024-10-05 10:46:13.514205,2024-10-10 10:46:13.514205,5
14341,6211,Account Access,2025-01-16 21:16:33.816703,2025-01-17 21:16:33.816703,
14342,8715,UPI Failure,2026-02-06 08:26:53.667047,2026-02-07 08:26:53.667047,5
14343,9485,Card Issue,2026-03-31 10:31:20.314399,2026-04-01 10:31:20.314399,2
14344,3548,Loan Query,2026-01-09 04:42:22.974928,2026-01-15 04:42:22.974928,1
14345,9853,UPI Failure,2024-08-18 11:47:36.760442,2024-09-01 11:47:36.760442,2
14346,6261,Loan Query,2026-04-05 04:08:42.781723,2026-04-12 04:08:42.781723,1
14347,9412,Fraud Complaint,2025-08-03 23:26:40.436952,2025-08-08 23:26:40.436952,2
14348,9770,Account Access,2025-12-18 07:35:01.573874,2025-12-20 07:35:01.573874,
14349,5849,Fraud Complaint,2025-05-30 17:59:03.318033,2025-06-06 17:59:03.318033,4
14350,4816,UPI Failure,2025-10-12 22:26:43.822933,2025-10-23 22:26:43.822933,1
14351,3129,Fraud Complaint,2025-03-30 10:05:16.064827,2025-04-04 10:05:16.064827,
14352,7644,Account Access,2025-03-10 16:13:05.852449,2025-03-11 16:13:05.852449,2
14353,6693,Card Issue,2025-01-23 09:02:22.407929,2025-01-30 09:02:22.407929,1
14354,200,Account Access,2026-04-12 23:08:26.021520,2026-04-22 23:08:26.021520,1
14355,3371,Card Issue,2025-11-18 18:50:55.026680,2025-11-19 18:50:55.026680,3
14356,2527,Fraud Complaint,2024-09-01 12:36:18.482468,2024-09-13 12:36:18.482468,3
14357,4107,Loan Query,2026-04-14 16:01:40.854343,2026-04-15 16:01:40.854343,4
14358,3450,Loan Query,2025-09-28 13:52:15.382067,2025-09-30 13:52:15.382067,3
14359,5752,UPI Failure,2025-09-01 22:46:23.891906,2025-09-15 22:46:23.891906,5
14360,2059,UPI Failure,2025-10-28 05:55:37.134776,2025-10-31 05:55:37.134776,1
14361,1673,Account Access,2025-09-20 08:29:00.717956,2025-09-23 08:29:00.717956,1
14362,3774,Fraud Complaint,2025-11-15 01:36:30.539185,2025-11-17 01:36:30.539185,
14363,4392,Account Access,2025-10-01 21:15:43.443381,2025-10-07 21:15:43.443381,4
14364,2272,Card Issue,2026-06-03 07:53:23.251455,2026-06-10 07:53:23.251455,4
14365,7559,Loan Query,2026-06-08 05:33:40.247388,2026-06-13 05:33:40.247388,5
14366,3394,UPI Failure,2025-05-20 23:11:01.708130,2025-05-29 23:11:01.708130,4
14367,9177,UPI Failure,2025-10-16 07:27:41.911187,2025-10-23 07:27:41.911187,3
14368,7025,Card Issue,2025-11-12 16:54:40.345652,2025-11-22 16:54:40.345652,
14369,6001,Loan Query,2025-06-26 07:04:17.872026,2025-06-29 07:04:17.872026,5
14370,3828,Account Access,2025-01-25 22:31:27.524723,2025-02-01 22:31:27.524723,5
14371,4408,UPI Failure,2025-01-19 09:09:05.271854,2025-01-29 09:09:05.271854,3
14372,9136,Account Access,2024-10-24 03:47:35.120712,2024-10-25 03:47:35.120712,5
14373,4045,UPI Failure,2025-09-19 12:49:46.236612,2025-09-28 12:49:46.236612,1
14374,5768,Account Access,2026-03-08 14:47:29.620146,2026-03-15 14:47:29.620146,2
14375,2005,Card Issue,2026-05-18 07:49:02.115931,2026-05-24 07:49:02.115931,5
14376,6704,UPI Failure,2024-12-14 05:32:20.948456,2024-12-26 05:32:20.948456,5
14377,59,Loan Query,2026-06-15 04:18:25.822932,2026-06-20 04:18:25.822932,2
14378,5111,Fraud Complaint,2025-07-21 23:49:16.456613,2025-07-29 23:49:16.456613,1
14379,3995,Card Issue,2025-12-10 04:02:57.703643,2025-12-17 04:02:57.703643,5
14380,8415,Account Access,2026-02-03 22:46:46.154098,2026-02-06 22:46:46.154098,5
14381,2859,Card Issue,2024-10-22 14:33:32.694683,2024-10-23 14:33:32.694683,
14382,3448,Card Issue,2025-11-06 04:30:42.048883,2025-11-14 04:30:42.048883,4
14383,5259,Loan Query,2024-11-20 19:00:15.636713,2024-12-04 19:00:15.636713,5
14384,6781,Loan Query,2024-08-04 18:37:34.177558,2024-08-15 18:37:34.177558,
14385,2194,UPI Failure,2026-06-11 22:03:32.218187,2026-06-19 22:03:32.218187,3
14386,3886,UPI Failure,2024-11-16 15:59:59.997234,2024-11-29 15:59:59.997234,5
14387,9267,Card Issue,2025-11-27 11:06:49.087540,2025-12-10 11:06:49.087540,
14388,4489,UPI Failure,2024-09-24 11:32:57.431155,2024-10-08 11:32:57.431155,3
14389,6129,Fraud Complaint,2026-04-21 14:43:33.763758,2026-04-24 14:43:33.763758,4
14390,4983,Account Access,2025-05-03 16:23:59.693080,2025-05-08 16:23:59.693080,4
14391,3859,UPI Failure,2024-11-06 08:59:29.476831,2024-11-19 08:59:29.476831,5
14392,5940,Account Access,2025-11-15 00:51:08.870913,2025-11-17 00:51:08.870913,3
14393,6942,Loan Query,2025-02-17 09:04:31.107259,2025-02-27 09:04:31.107259,5
14394,6222,Loan Query,2025-04-11 21:05:32.082837,2025-04-13 21:05:32.082837,
14395,4718,Card Issue,2025-02-03 12:37:50.960041,2025-02-10 12:37:50.960041,5
14396,9417,Fraud Complaint,2026-03-16 05:58:26.592934,2026-03-29 05:58:26.592934,1
14397,4680,UPI Failure,2025-11-16 01:14:02.899475,2025-11-20 01:14:02.899475,2
14398,6461,Account Access,2026-01-08 12:47:54.246797,2026-01-10 12:47:54.246797,1
14399,6087,Card Issue,2025-04-12 15:40:05.050125,2025-04-12 15:40:05.050125,3
14400,8898,Fraud Complaint,2024-09-12 13:11:54.497676,2024-09-22 13:11:54.497676,3
14401,8330,UPI Failure,2025-07-28 17:30:44.861166,2025-08-08 17:30:44.861166,1
14402,3826,Loan Query,2025-03-02 16:01:58.763560,2025-03-06 16:01:58.763560,2
14403,1847,Card Issue,2026-01-06 02:28:40.598089,2026-01-13 02:28:40.598089,5
14404,5125,Fraud Complaint,2025-08-06 02:21:08.445096,2025-08-10 02:21:08.445096,1
14405,3829,Fraud Complaint,2024-11-05 21:35:39.982290,2024-11-09 21:35:39.982290,5
14406,6640,Fraud Complaint,2026-02-13 16:53:39.972049,2026-02-16 16:53:39.972049,5
14407,5543,Fraud Complaint,2025-04-19 12:08:12.900141,2025-05-01 12:08:12.900141,1
14408,9376,Fraud Complaint,2024-08-16 22:07:17.343276,2024-08-18 22:07:17.343276,3
14409,577,Fraud Complaint,2024-08-19 21:44:03.515331,2024-08-24 21:44:03.515331,1
14410,4603,Account Access,2025-01-20 06:19:11.056249,2025-02-01 06:19:11.056249,5
14411,6601,Loan Query,2026-01-13 07:32:46.115386,2026-01-13 07:32:46.115386,5
14412,5028,Loan Query,2026-06-13 04:33:01.711633,2026-06-16 04:33:01.711633,4
14413,300,Account Access,2025-07-23 13:12:01.178481,2025-07-23 13:12:01.178481,
14414,414,Account Access,2025-05-24 06:41:45.302751,2025-05-25 06:41:45.302751,1
14415,6800,Account Access,2024-11-02 05:16:09.779228,2024-11-09 05:16:09.779228,4
14416,2110,Account Access,2024-11-10 01:00:01.460762,2024-11-24 01:00:01.460762,1
14417,3729,Card Issue,2025-06-16 11:48:29.411805,2025-06-22 11:48:29.411805,2
14418,6282,UPI Failure,2025-10-14 21:16:23.004367,2025-10-20 21:16:23.004367,
14419,6554,Account Access,2025-01-01 13:56:47.387842,2025-01-05 13:56:47.387842,5
14420,8374,Card Issue,2024-11-14 13:00:56.569006,2024-11-21 13:00:56.569006,2
14421,5875,Account Access,2025-02-22 14:13:33.864097,2025-03-07 14:13:33.864097,
14422,1358,UPI Failure,2024-10-25 04:54:18.087429,2024-11-04 04:54:18.087429,4
14423,4885,Account Access,2024-07-14 05:12:40.386684,2024-07-19 05:12:40.386684,4
14424,8629,Fraud Complaint,2026-03-02 14:46:49.499511,2026-03-15 14:46:49.499511,4
14425,8619,Fraud Complaint,2025-12-15 10:33:20.664723,2025-12-19 10:33:20.664723,2
14426,2182,Fraud Complaint,2025-09-06 03:19:44.949235,2025-09-18 03:19:44.949235,1
14427,6441,UPI Failure,2025-03-03 06:16:16.978989,2025-03-11 06:16:16.978989,4
14428,4843,Fraud Complaint,2024-07-07 06:52:39.997596,2024-07-15 06:52:39.997596,1
14429,4378,Card Issue,2024-08-21 15:27:14.048794,2024-09-02 15:27:14.048794,5
14430,8440,Account Access,2024-10-17 10:45:02.217211,2024-10-17 10:45:02.217211,2
14431,7009,Card Issue,2024-07-02 03:43:55.210891,2024-07-14 03:43:55.210891,1
14432,8537,Fraud Complaint,2025-05-11 08:54:35.477728,2025-05-25 08:54:35.477728,
14433,1485,Card Issue,2025-03-06 09:34:30.797640,2025-03-11 09:34:30.797640,3
14434,156,Loan Query,2024-11-19 03:18:41.543486,2024-11-25 03:18:41.543486,1
14435,2188,Card Issue,2024-08-29 20:45:42.574630,2024-08-29 20:45:42.574630,3
14436,3124,Card Issue,2025-11-23 23:17:05.474173,2025-11-20 23:17:05.474173,2
14437,7129,Account Access,2025-08-18 18:08:22.291836,2025-08-28 18:08:22.291836,2
14438,103,Loan Query,2024-09-13 18:45:05.020434,2024-09-19 18:45:05.020434,5
14439,6201,Card Issue,2024-07-11 06:48:59.818815,2024-07-17 06:48:59.818815,4
14440,7881,Account Access,2025-02-09 13:39:37.834860,2025-02-11 13:39:37.834860,4
14441,1037,Fraud Complaint,2025-12-19 07:32:41.670433,2026-01-02 07:32:41.670433,2
14442,7569,Fraud Complaint,2025-02-09 14:48:17.899021,2025-02-15 14:48:17.899021,5
14443,2312,Account Access,2025-02-14 05:58:54.902520,2025-02-19 05:58:54.902520,2
14444,2703,UPI Failure,2025-04-13 23:13:15.348978,2025-04-13 23:13:15.348978,
14445,9890,UPI Failure,2024-09-21 22:23:51.225649,2024-09-21 22:23:51.225649,1
14446,8448,Loan Query,2024-08-20 19:18:14.503079,2024-08-25 19:18:14.503079,5
14447,5264,Loan Query,2024-10-19 10:51:02.447150,2024-10-25 10:51:02.447150,1
14448,7415,UPI Failure,2025-11-22 21:07:43.742866,2025-12-01 21:07:43.742866,3
14449,7684,Card Issue,2024-07-05 14:06:51.628799,2024-07-10 14:06:51.628799,3
14450,6072,Card Issue,2026-02-18 06:05:47.688795,2026-02-20 06:05:47.688795,
14451,2693,Account Access,2025-05-01 18:31:37.790938,2025-05-07 18:31:37.790938,3
14452,6612,Account Access,2025-11-05 16:17:06.824952,2025-11-18 16:17:06.824952,2
14453,7387,Account Access,2024-12-20 13:55:31.293473,2024-12-31 13:55:31.293473,5
14454,6364,UPI Failure,2026-02-09 02:41:41.777196,2026-02-19 02:41:41.777196,5
14455,1622,UPI Failure,2025-04-10 12:00:18.679677,2025-04-21 12:00:18.679677,1
14456,7765,Fraud Complaint,2025-01-02 04:06:55.735435,2025-01-15 04:06:55.735435,2
14457,4387,Card Issue,2025-09-17 22:02:54.784848,2025-09-28 22:02:54.784848,5
14458,5818,Account Access,2024-07-31 03:54:09.457083,2024-08-05 03:54:09.457083,2
14459,1909,Account Access,2024-09-12 18:59:48.196869,2024-09-18 18:59:48.196869,5
14460,9182,Account Access,2024-08-12 17:10:23.574002,2024-08-24 17:10:23.574002,2
14461,6121,Card Issue,2025-12-14 05:58:59.067496,2025-12-25 05:58:59.067496,1
14462,5126,UPI Failure,2026-01-08 09:45:19.029086,2026-01-10 09:45:19.029086,5
14463,2047,Fraud Complaint,2026-03-29 16:58:35.245457,2026-04-09 16:58:35.245457,4
14464,4623,Loan Query,2025-01-08 17:55:30.585983,2025-01-11 17:55:30.585983,5
14465,6771,Account Access,2025-05-14 10:56:10.292671,2025-05-18 10:56:10.292671,5
14466,6873,Card Issue,2024-12-20 07:03:46.091286,2024-12-20 07:03:46.091286,2
14467,5768,UPI Failure,2024-07-31 00:56:58.423532,2024-07-31 00:56:58.423532,4
14468,1257,Card Issue,2024-10-20 05:17:47.302215,2024-10-31 05:17:47.302215,
14469,703,Account Access,2025-05-30 17:25:43.127586,2025-05-31 17:25:43.127586,4
14470,6149,Loan Query,2026-05-26 05:39:10.573626,2026-05-27 05:39:10.573626,5
14471,9009,Card Issue,2026-02-02 12:09:09.303708,2026-02-10 12:09:09.303708,3
14472,6830,UPI Failure,2024-09-30 13:40:23.836674,2024-10-04 13:40:23.836674,4
14473,6348,Account Access,2024-06-22 11:20:26.011952,2024-07-06 11:20:26.011952,2
14474,279,Card Issue,2024-11-19 15:00:28.571050,2024-11-21 15:00:28.571050,1
14475,102,Card Issue,2025-06-30 04:37:19.948550,2025-07-11 04:37:19.948550,2
14476,1089,UPI Failure,2025-05-19 14:28:48.128612,2025-05-19 14:28:48.128612,3
14477,1842,Loan Query,2024-10-21 19:20:24.869301,2024-10-30 19:20:24.869301,2
14478,5471,Account Access,2026-05-10 16:22:14.704725,2026-05-24 16:22:14.704725,2
14479,5899,Fraud Complaint,2024-09-23 12:14:04.314220,2024-10-04 12:14:04.314220,4
14480,2429,Fraud Complaint,2024-12-27 01:11:39.913174,2024-12-24 01:11:39.913174,5
14481,7202,UPI Failure,2025-02-11 15:23:55.330676,2025-02-20 15:23:55.330676,
14482,6191,Account Access,2024-09-19 18:03:13.952556,2024-09-29 18:03:13.952556,
14483,3400,UPI Failure,2024-08-16 13:55:57.050431,2024-08-22 13:55:57.050431,
14484,7846,Fraud Complaint,2025-09-22 07:35:24.402422,2025-09-27 07:35:24.402422,
14485,7909,Account Access,2025-01-22 00:17:14.699452,2025-02-03 00:17:14.699452,1
14486,2746,UPI Failure,2024-09-21 22:15:53.864604,2024-09-30 22:15:53.864604,2
14487,5889,Account Access,2024-08-02 00:12:36.068873,2024-08-02 00:12:36.068873,
14488,280,Card Issue,2024-12-06 12:47:55.550039,2024-12-16 12:47:55.550039,5
14489,4540,UPI Failure,2024-09-01 14:27:05.195528,2024-08-29 14:27:05.195528,4
14490,1927,Account Access,2026-04-15 11:42:27.102326,2026-04-17 11:42:27.102326,
14491,1679,UPI Failure,2026-04-24 13:42:15.845332,2026-04-25 13:42:15.845332,5
14492,2219,Account Access,2024-11-16 01:06:18.965114,2024-11-25 01:06:18.965114,2
14493,1794,Fraud Complaint,2025-07-21 16:27:40.224377,2025-08-04 16:27:40.224377,2
14494,6483,Account Access,2024-07-05 03:37:03.925810,2024-07-05 03:37:03.925810,1
14495,5710,Card Issue,2024-07-31 08:36:37.848330,2024-08-07 08:36:37.848330,4
14496,6052,Account Access,2025-12-22 12:19:19.301742,2025-12-23 12:19:19.301742,5
14497,4478,UPI Failure,2026-03-11 19:01:16.814468,2026-03-25 19:01:16.814468,5
14498,6116,Loan Query,2025-05-30 02:28:52.350373,2025-06-12 02:28:52.350373,
14499,9786,Fraud Complaint,2025-11-04 11:09:46.979555,2025-11-06 11:09:46.979555,4
14500,9870,Loan Query,2026-05-10 02:06:45.279402,2026-05-10 02:06:45.279402,2
14501,2958,Fraud Complaint,2025-01-08 01:31:48.345529,2025-01-08 01:31:48.345529,5
14502,8155,Fraud Complaint,2025-06-02 01:39:30.862474,2025-06-08 01:39:30.862474,2
14503,5408,Card Issue,2025-06-26 12:11:16.338882,2025-07-02 12:11:16.338882,3
14504,6980,Card Issue,2025-10-02 03:38:49.457526,2025-10-16 03:38:49.457526,2
14505,8750,Card Issue,2025-02-14 09:30:04.385280,2025-02-25 09:30:04.385280,
14506,8514,Loan Query,2026-01-11 14:29:55.409543,2026-01-16 14:29:55.409543,2
14507,1053,Loan Query,2025-07-30 15:00:15.461776,2025-08-11 15:00:15.461776,
14508,3525,Account Access,2024-08-27 00:15:11.766633,2024-09-04 00:15:11.766633,
14509,16,Loan Query,2026-01-23 06:55:11.289519,2026-01-30 06:55:11.289519,1
14510,3744,UPI Failure,2025-10-22 02:54:52.119101,2025-10-25 02:54:52.119101,3
14511,4336,UPI Failure,2025-05-30 10:54:28.257781,2025-06-11 10:54:28.257781,1
14512,1922,UPI Failure,2025-09-14 01:46:28.196818,2025-09-21 01:46:28.196818,5
14513,4986,UPI Failure,2026-01-20 02:26:59.765502,2026-01-20 02:26:59.765502,3
14514,5457,Fraud Complaint,2025-02-07 18:06:56.269295,2025-02-16 18:06:56.269295,1
14515,813,UPI Failure,2025-09-18 14:40:48.917125,2025-09-22 14:40:48.917125,5
14516,210,UPI Failure,2025-07-12 01:29:08.974563,2025-07-12 01:29:08.974563,2
14517,295,Account Access,2025-10-29 11:14:16.991631,2025-11-12 11:14:16.991631,1
14518,8626,Loan Query,2024-06-19 00:46:41.879081,2024-07-01 00:46:41.879081,
14519,369,Loan Query,2026-02-07 21:44:19.244002,2026-02-21 21:44:19.244002,2
14520,202,Card Issue,2025-12-30 09:34:34.925707,2026-01-12 09:34:34.925707,4
14521,1691,Card Issue,2025-11-22 15:40:25.351882,2025-12-03 15:40:25.351882,1
14522,5213,Account Access,2025-06-22 15:55:06.569846,2025-07-02 15:55:06.569846,2
14523,5788,Account Access,2025-08-15 14:15:02.370201,2025-08-21 14:15:02.370201,2
14524,3433,Card Issue,2025-04-18 10:02:32.797252,2025-04-27 10:02:32.797252,
14525,4463,Account Access,2025-08-13 04:24:22.068898,2025-08-19 04:24:22.068898,4
14526,8189,Card Issue,2026-04-21 15:56:06.937500,2026-04-27 15:56:06.937500,5
14527,9203,UPI Failure,2025-12-26 19:24:25.314328,2025-12-28 19:24:25.314328,2
14528,3562,Card Issue,2025-09-08 14:47:56.913928,2025-09-09 14:47:56.913928,
14529,922,UPI Failure,2024-06-20 12:22:02.231389,2024-06-21 12:22:02.231389,4
14530,8634,UPI Failure,2026-05-03 19:57:42.061189,2026-05-16 19:57:42.061189,1
14531,7678,Card Issue,2025-07-12 00:15:33.248590,2025-07-17 00:15:33.248590,5
14532,9672,Fraud Complaint,2024-07-30 20:32:19.869955,2024-08-05 20:32:19.869955,2
14533,3260,Fraud Complaint,2026-06-15 12:41:24.219836,2026-06-25 12:41:24.219836,3
14534,213,UPI Failure,2026-04-04 03:07:13.031236,2026-04-15 03:07:13.031236,5
14535,9760,Loan Query,2024-09-09 15:50:16.557309,2024-09-14 15:50:16.557309,1
14536,1122,UPI Failure,2025-08-11 20:14:17.767960,2025-08-15 20:14:17.767960,5
14537,1531,Fraud Complaint,2024-09-06 05:07:44.583349,2024-09-18 05:07:44.583349,5
14538,8858,UPI Failure,2024-10-08 04:57:22.594543,2024-10-20 04:57:22.594543,3
14539,1752,Fraud Complaint,2026-04-25 18:36:55.219107,2026-05-09 18:36:55.219107,2
14540,5524,Card Issue,2024-10-08 17:41:49.917258,2024-10-11 17:41:49.917258,2
14541,6943,Card Issue,2024-08-17 09:12:16.667295,2024-08-22 09:12:16.667295,
14542,2249,Account Access,2026-01-05 05:29:28.094157,2026-01-14 05:29:28.094157,5
14543,9042,Account Access,2024-12-19 08:50:28.179757,2024-12-25 08:50:28.179757,5
14544,7817,UPI Failure,2025-11-03 05:18:38.311754,2025-11-06 05:18:38.311754,
14545,8241,Fraud Complaint,2025-10-07 03:04:55.675830,2025-10-10 03:04:55.675830,
14546,2767,Account Access,2026-01-29 17:29:24.141318,2026-02-06 17:29:24.141318,3
14547,4252,Card Issue,2025-02-19 00:19:52.690277,2025-03-02 00:19:52.690277,4
14548,7659,Card Issue,2024-08-24 12:24:25.524117,2024-08-29 12:24:25.524117,1
14549,7075,Card Issue,2026-01-08 18:11:54.395898,2026-01-08 18:11:54.395898,5
14550,7617,UPI Failure,2025-12-13 10:49:19.677580,2025-12-16 10:49:19.677580,1
14551,4695,UPI Failure,2025-05-27 05:18:03.661026,2025-05-29 05:18:03.661026,
14552,7475,Loan Query,2024-07-18 23:09:20.963454,2024-08-01 23:09:20.963454,4
14553,4797,UPI Failure,2025-01-17 15:45:03.109817,2025-01-18 15:45:03.109817,3
14554,5732,Account Access,2024-07-19 20:10:29.792058,2024-07-25 20:10:29.792058,3
14555,3643,Fraud Complaint,2024-07-28 15:29:53.297853,2024-08-05 15:29:53.297853,5
14556,9717,Fraud Complaint,2025-03-15 12:19:11.822328,2025-03-27 12:19:11.822328,2
14557,2679,UPI Failure,2025-11-06 16:43:00.707324,2025-11-20 16:43:00.707324,2
14558,5206,Fraud Complaint,2026-03-08 03:57:39.446868,2026-03-12 03:57:39.446868,1
14559,3837,Loan Query,2025-05-07 21:36:21.009991,2025-05-15 21:36:21.009991,3
14560,5148,UPI Failure,2025-03-25 21:52:49.932258,2025-04-01 21:52:49.932258,2
14561,1999,UPI Failure,2026-02-13 10:47:29.639100,2026-02-27 10:47:29.639100,
14562,7608,Card Issue,2026-02-17 23:32:59.472942,2026-02-19 23:32:59.472942,1
14563,161,Fraud Complaint,2026-04-08 03:57:28.407889,2026-04-13 03:57:28.407889,5
14564,6219,Loan Query,2024-10-25 06:35:18.360714,2024-10-25 06:35:18.360714,5
14565,8217,Account Access,2025-02-22 02:03:05.989981,2025-03-06 02:03:05.989981,3
14566,8195,Account Access,2026-06-05 10:35:43.389523,2026-06-07 10:35:43.389523,
14567,3313,Loan Query,2025-01-08 00:30:36.983323,2025-01-11 00:30:36.983323,5
14568,3101,Account Access,2024-08-25 18:40:30.818477,2024-09-01 18:40:30.818477,4
14569,2941,Account Access,2024-12-27 21:00:06.487152,2025-01-09 21:00:06.487152,3
14570,7812,Account Access,2025-12-11 22:34:46.345237,2025-12-15 22:34:46.345237,
14571,7342,UPI Failure,2026-01-19 15:12:43.515988,2026-01-27 15:12:43.515988,5
14572,5111,Loan Query,2026-05-26 05:09:24.908657,2026-05-27 05:09:24.908657,1
14573,7316,UPI Failure,2026-03-27 23:15:31.735873,2026-03-31 23:15:31.735873,2
14574,5152,UPI Failure,2025-12-13 14:49:25.833437,2025-12-27 14:49:25.833437,
14575,9550,Card Issue,2025-04-26 07:33:42.784111,2025-05-04 07:33:42.784111,4
14576,6371,Loan Query,2025-09-23 22:00:45.408274,2025-10-01 22:00:45.408274,4
14577,1023,Account Access,2025-12-21 02:44:19.442249,2025-12-31 02:44:19.442249,2
14578,5081,Fraud Complaint,2024-12-28 02:03:44.267763,2024-12-28 02:03:44.267763,2
14579,8786,Card Issue,2025-07-22 20:39:45.834798,2025-07-28 20:39:45.834798,2
14580,5519,Loan Query,2025-06-08 07:01:00.092981,2025-06-13 07:01:00.092981,4
14581,4154,Loan Query,2026-03-31 06:05:52.204138,2026-04-09 06:05:52.204138,
14582,4750,UPI Failure,2024-08-27 08:52:45.600168,2024-08-28 08:52:45.600168,5
14583,9314,Account Access,2025-07-17 03:15:00.313319,2025-07-21 03:15:00.313319,4
14584,3700,Fraud Complaint,2024-12-04 06:40:29.176699,2024-12-06 06:40:29.176699,3
14585,2429,Card Issue,2026-06-12 18:56:43.887560,2026-06-13 18:56:43.887560,
14586,3300,Account Access,2025-02-24 13:36:26.686277,2025-03-04 13:36:26.686277,5
14587,650,UPI Failure,2025-01-16 20:44:09.384847,2025-01-28 20:44:09.384847,3
14588,9898,Account Access,2025-01-10 07:24:25.668634,2025-01-11 07:24:25.668634,2
14589,8869,Fraud Complaint,2024-11-25 07:36:29.613282,2024-12-08 07:36:29.613282,5
14590,6659,Card Issue,2024-10-10 02:59:14.637441,2024-10-24 02:59:14.637441,4
14591,8001,Card Issue,2026-05-02 19:17:59.756383,2026-05-16 19:17:59.756383,1
14592,2252,Loan Query,2025-02-02 09:27:20.461123,2025-02-07 09:27:20.461123,4
14593,2097,Loan Query,2026-06-11 04:44:25.713122,2026-06-14 04:44:25.713122,2
14594,5977,Card Issue,2025-05-11 07:57:23.476059,2025-05-17 07:57:23.476059,1
14595,4949,Loan Query,2025-05-05 13:52:46.118163,2025-05-15 13:52:46.118163,5
14596,4054,Card Issue,2024-12-07 10:32:27.556898,2024-12-07 10:32:27.556898,3
14597,8505,Card Issue,2024-10-04 02:35:01.880242,2024-10-12 02:35:01.880242,2
14598,5956,Account Access,2024-10-07 07:55:06.686183,2024-10-15 07:55:06.686183,1
